user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A4687,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Soyan 3D Pen for Arts and Crafts, 3D Molding, Sculpting and Doodling, Perfect Gift for Kids (Gray)', '608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Beige","[44, 1641, 497]",3043,"['<a_247><b_12><c_204>', '<a_21><b_36><c_113>', '<a_60><b_110><c_3>']",<a_247><b_50><c_190>
A4828,['Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK'],Wago Wire Connector 600 V Clear 4 Conductor 100 / Box,[1001],92,['<a_6><b_209><c_49>'],<a_96><b_75><c_49>
A4828,"['Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box']","3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug","[1001, 92]",960,"['<a_6><b_209><c_49>', '<a_96><b_75><c_49>']",<a_195><b_96><c_232>
A4828,"['Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box', '3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug']",uxcell 5Pcs 2 Rows 12P Wire Connector Screw Terminal Barrier Block 300V 20A,"[1001, 92, 960]",1784,"['<a_6><b_209><c_49>', '<a_96><b_75><c_49>', '<a_195><b_96><c_232>']",<a_182><b_103><c_82>
A4828,"['Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box', '3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug', 'uxcell 5Pcs 2 Rows 12P Wire Connector Screw Terminal Barrier Block 300V 20A']",Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,"[1001, 92, 960, 1784]",131,"['<a_6><b_209><c_49>', '<a_96><b_75><c_49>', '<a_195><b_96><c_232>', '<a_182><b_103><c_82>']",<a_32><b_17><c_6>
A4828,"['Wago 222-412 LEVER-NUTS 2 Conductor Compact Connectors 100 PK', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box', '3M(TM) Performance Plus(TM) Wire Connector O/B+JUG, 500/jug', 'uxcell 5Pcs 2 Rows 12P Wire Connector Screw Terminal Barrier Block 300V 20A', 'Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade']","3M(TM) Performance Plus(TM) Wire Connector R/Y+JUG, red/yellow, 500 per Jug","[1001, 92, 960, 1784, 131]",1276,"['<a_6><b_209><c_49>', '<a_96><b_75><c_49>', '<a_195><b_96><c_232>', '<a_182><b_103><c_82>', '<a_32><b_17><c_6>']",<a_195><b_169><c_115>
A5041,"['Arctic Silver AA-14G Alumina 14g Thermal Compound Paste Grease Syringe NEW', 'Uxcell a15052000ux0115 2Pcs Slotted Metal 35 mm Din Mounting Rail 40 cm Long for AC Contactor', 'E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10)']",Woodstock D4160 110-Volt Paddle Switch,"[2453, 2726, 2095]",1061,"['<a_177><b_236><c_39>', '<a_36><b_87><c_11>', '<a_31><b_14><c_190>']",<a_90><b_113><c_188>
A5041,"['Arctic Silver AA-14G Alumina 14g Thermal Compound Paste Grease Syringe NEW', 'Uxcell a15052000ux0115 2Pcs Slotted Metal 35 mm Din Mounting Rail 40 cm Long for AC Contactor', 'E-Projects 10EP5144K70 4.7k Ohm Resistors, 1/4 W, 5% (Pack of 10)', 'Woodstock D4160 110-Volt Paddle Switch']",5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988,"[2453, 2726, 2095, 1061]",3082,"['<a_177><b_236><c_39>', '<a_36><b_87><c_11>', '<a_31><b_14><c_190>', '<a_90><b_113><c_188>']",<a_74><b_185><c_95>
A5987,"['Redrex MK8 Extruder Hotend 0.4mm Nozzle Print Head 1.75mm Filament for Prusa i3 DIY 3D Printer', 'DIKAVS 4PCS 3D Printer Precision Nickel plating M6 Nozzle 0.2mm/0.3mm/0.4mm/0.5mm For 1.75MM MK8 Makerbot Ultimaker UM2 E3D', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'BuildTak 3D Printing Build Surface, 8"" x 8"" Square, Black (Pack of 3)', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2', 'Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply', 'eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White', 'eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White', 'Kysan 1124090 NEMA17 Stepper Motor']","BuildTak 3D Printing Build Surface, 12"" x 12"" Square, Black (Pack of 3)","[2380, 3014, 2979, 1938, 2189, 406, 2568, 2806, 2806, 3019]",1581,"['<a_199><b_101><c_221>', '<a_13><b_83><c_217>', '<a_35><b_157><c_162>', '<a_18><b_233><c_94><d_1>', '<a_21><b_105><c_104>', '<a_146><b_231><c_96>', '<a_136><b_214><c_107>', '<a_34><b_28><c_196>', '<a_34><b_28><c_196>', '<a_12><b_200><c_238>']",<a_4><b_28><c_62><d_2>
A5987,"['DIKAVS 4PCS 3D Printer Precision Nickel plating M6 Nozzle 0.2mm/0.3mm/0.4mm/0.5mm For 1.75MM MK8 Makerbot Ultimaker UM2 E3D', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'BuildTak 3D Printing Build Surface, 8"" x 8"" Square, Black (Pack of 3)', 'Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2', 'Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply', 'eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White', 'eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White', 'Kysan 1124090 NEMA17 Stepper Motor', 'BuildTak 3D Printing Build Surface, 12"" x 12"" Square, Black (Pack of 3)']",Foxnovo High Temperature Heat Resistant Tape Polyimide Film Adhesive Tape (30mm33m),"[3014, 2979, 1938, 2189, 406, 2568, 2806, 2806, 3019, 1581]",2916,"['<a_13><b_83><c_217>', '<a_35><b_157><c_162>', '<a_18><b_233><c_94><d_1>', '<a_21><b_105><c_104>', '<a_146><b_231><c_96>', '<a_136><b_214><c_107>', '<a_34><b_28><c_196>', '<a_34><b_28><c_196>', '<a_12><b_200><c_238>', '<a_4><b_28><c_62><d_2>']",<a_120><b_56><c_80>
A512,"['Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Anvil 8700163903, Malleable Iron Pipe Fitting, Floor Flange, 3/4"" NPT Female, Black Finish', 'Smith-Cooper International 8135 Series Brass Ball Valve, Inline, Lever Handle, 1-1/4"" NPT Female, Non-Potable Water Use Only', 'Swordfish 31170 Lynch Pin Assortment Kit, 50 Piece']","Move-It 9299 6-Inch Steel Tri-Dolly, 200-lb Load Capacity","[245, 245, 245, 245, 1539, 424, 1376]",440,"['<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_228><b_204><c_218>', '<a_19><b_159><c_32>', '<a_100><b_243><c_198>', '<a_51><b_119><c_125>']",<a_2><b_153><c_205>
A652,"['SharkNinja Canister Upright Vacuum, TruePet Mini-Motorized Brush, Bordeaux', 'Avery 12605 Double Wired Shipping Tags, 13pt. Stock, 4 3/4 x 2 3/8, Manila (Box of 1000)', 'Avery Shipping Tags, Reinforced Hole, Manila, 4.75 x 2.375 Inches, Pack of 100 (11011)', 'AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)', 'Gems Sensors A2012-S150 Solenoid Valve, 24 V, 60 Hz AC, 125 PSI', 'Schaeffer Manufacturing Co. 0707-012S Extreme V-Twin Synthetic Plus Racing Oil 20W-50, 1 quart', 'Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart', 'Rubbermaid Commercial FG264600BLA Tandem Brute Trash Dolly', '3M(TM) Cubitron(TM) II Flap Disc 967A, T29 Giant (Multiple Sizes and Grit Types)', 'Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)']",Pomona 3788 Bnc (F) to Minigrabber Test Clips,"[1266, 842, 1711, 240, 843, 1712, 1713, 1714, 1693, 1703]",1715,"['<a_159><b_120><c_74>', '<a_162><b_229><c_64>', '<a_55><b_92><c_64>', '<a_203><b_13><c_1>', '<a_75><b_73><c_182>', '<a_237><b_88><c_51>', '<a_237><b_59><c_149>', '<a_228><b_39><c_70>', '<a_43><b_213><c_86>', '<a_159><b_76><c_148><d_2>']",<a_6><b_152><c_82>
A1194,"['270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set', '3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)']",Ginsco 110pcs Female Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal,"[1384, 1989, 124]",2339,"['<a_200><b_211><c_182>', '<a_61><b_210><c_95>', '<a_241><b_176><c_75>']",<a_32><b_41><c_133><d_2>
A1194,"['270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set', '3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Ginsco 110pcs Female Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal']",Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,"[1384, 1989, 124, 2339]",2288,"['<a_200><b_211><c_182>', '<a_61><b_210><c_95>', '<a_241><b_176><c_75>', '<a_32><b_41><c_133><d_2>']",<a_168><b_226><c_68>
A1194,"['270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set', '3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Ginsco 110pcs Female Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue']",Ginsco 110pcs Male Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal,"[1384, 1989, 124, 2339, 2288]",2340,"['<a_200><b_211><c_182>', '<a_61><b_210><c_95>', '<a_241><b_176><c_75>', '<a_32><b_41><c_133><d_2>', '<a_168><b_226><c_68>']",<a_32><b_41><c_133><d_3>
A1194,"['270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set', '3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Ginsco 110pcs Female Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue', 'Ginsco 110pcs Male Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal']",Ginsco 110pcs Female Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal,"[1384, 1989, 124, 2339, 2288, 2340]",2341,"['<a_200><b_211><c_182>', '<a_61><b_210><c_95>', '<a_241><b_176><c_75>', '<a_32><b_41><c_133><d_2>', '<a_168><b_226><c_68>', '<a_32><b_41><c_133><d_3>']",<a_32><b_207><c_167><d_2>
A1194,"['270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set', '3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Ginsco 110pcs Female Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal', 'Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue', 'Ginsco 110pcs Male Blue 16-14 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal', 'Ginsco 110pcs Female Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal']",Ginsco 110pcs Male Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal,"[1384, 1989, 124, 2339, 2288, 2340, 2341]",1907,"['<a_200><b_211><c_182>', '<a_61><b_210><c_95>', '<a_241><b_176><c_75>', '<a_32><b_41><c_133><d_2>', '<a_168><b_226><c_68>', '<a_32><b_41><c_133><d_3>', '<a_32><b_207><c_167><d_2>']",<a_32><b_207><c_167><d_1>
A1960,"['Gorilla Super Glue Gel, 15 Gram, Clear', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', '3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'Shark Welding 26-6M Shark 3-Inch by 1/32-Inch by 3/8-Inch Cut-Off Wheel with Mandrel, 6-Pack.', 'Rutland Products 601 Rutland Castable Refractory Cement, 25-Pound', 'HFS(R) 4"" x 4"" 100mm Stainless Steel Lab Jack Scissor Stand Platform 3kg/6.6lbs Load Bearing 3kg/6.6lbs', 'Oatey 30203 Dark Cutting Oil, Speed Threading, 16-Ounce', 'Oatey 30203 Dark Cutting Oil, Speed Threading, 16-Ounce', 'Anderson Metals 06102 Brass Pipe Fitting, Barstock Cross, 1/4"" x 1/4"" x 1/4"" x 1/4"" NPT Female Pipe', 'Anvil 8700163903, Malleable Iron Pipe Fitting, Floor Flange, 3/4"" NPT Female, Black Finish']","Anderson Metals Brass Tube Fitting, Half-Union, 3/8"" Flare x 1/8"" Male Pipe","[145, 148, 2351, 1058, 1009, 2744, 659, 659, 2731, 1539]",1794,"['<a_242><b_187><c_134>', '<a_236><b_41><c_223>', '<a_152><b_142><c_234><d_1>', '<a_69><b_173><c_156>', '<a_20><b_70><c_187>', '<a_146><b_58><c_89>', '<a_50><b_119><c_128>', '<a_50><b_119><c_128>', '<a_83><b_4><c_207>', '<a_19><b_159><c_32>']",<a_251><b_19><c_83>
A2223,"['HBD Thermoid NBR/PVC SAE30R7 Premium Fuel Line Hose, 5/16"" x 25\' Length, 0.3125"" ID, Black', 'PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6', 'uxcell Adjustable 9mm-16mm Metal Worm Gear Hose Clamps 20 Pcs']",Push-On Alligator Clips for Test Leads,"[1868, 272, 1576]",868,"['<a_181><b_213><c_243><d_2>', '<a_100><b_132><c_143>', '<a_210><b_144><c_251>']",<a_168><b_111><c_201>
A3824,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",SG-40 Silica Gel Dehumidifier Desiccant 40 Gram Orange/Green No Cobalt (II) Chloride,"[154, 154, 155]",307,"['<a_122><b_243><c_119><d_1>', '<a_122><b_243><c_119><d_1>', '<a_122><b_243><c_119><d_2>']",<a_130><b_74><c_142>
A4162,"['The Hillman Group 4839 1/8 Wire Rope Clip, 10-Pack']","Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)",[776],1204,['<a_8><b_70><c_90>'],<a_8><b_118><c_8><d_1>
A4162,"['The Hillman Group 4839 1/8 Wire Rope Clip, 10-Pack', 'Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)']","Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)","[776, 1204]",1204,"['<a_8><b_70><c_90>', '<a_8><b_118><c_8><d_1>']",<a_8><b_118><c_8><d_1>
A4162,"['The Hillman Group 4839 1/8 Wire Rope Clip, 10-Pack', 'Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)', 'Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)']","Loos Cableware AN100-C4 Stainless Steel Thimble for 3/32"" and 1/8"" Diameter Wire Rope (10 Piece)","[776, 1204, 1204]",609,"['<a_8><b_70><c_90>', '<a_8><b_118><c_8><d_1>', '<a_8><b_118><c_8><d_1>']",<a_128><b_2><c_52>
A4532,"['MakerGear M2 Desktop 3D Printer', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', '3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)', 'ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D']",Uxcell s14032800am0476 Red Mushroom Cap 1NO 1NC DPST Emergency Stop Push Button Switch AC 660V 10A,"[954, 620, 327, 175]",2641,"['<a_144><b_116><c_54>', '<a_119><b_147><c_21><d_1>', '<a_79><b_79><c_223>', '<a_251><b_77><c_201>']",<a_182><b_119><c_177>
A5574,"['Uxcell a13061400ux0444 B10K 10K Ohm Adjustment Single Linear Rotary Taper Potentiometer 5 Pieces', 'STMicroelectronics L7805CV L7805 Positive Voltage Regulator ICs Output 5v TO-220 Package 1 Piece', 'Uxcell a13041000ux0023 Metal 6 mm Knurled Shaft Insert Dia. Potentiometer Control Knobs, 10 Piece, Black', 'Tiny AVR Programmer', 'Siglent Technologies SDS1052DL+ 50 MHz Digital Storage Oscilloscope', '20 Pieces LM386N-1 LM386N LM386 Low Voltage Audio Power Amplifier', 'Uxcell a11042100ux0278 5 x 3 Terminals Poles PCB Screw Terminal Block Connector, 300V 16A', 'STMicroelectronics UA741CN Operational Amplifier (Pack of 10)', 'uxcell Wire Wrap Sleeve 2mm Dia 30mm Long Heat Shrink Tubing 280pcs Black']",Leaton Digital Thermocouple Thermometer Dual-channel LCD Backlight Temperature Meter Tester for K/J/T/E/R/S/N Great (Batteries included),"[2029, 2030, 1241, 2431, 2466, 2031, 2088, 1386, 1617]",1762,"['<a_12><b_221><c_4><d_1>', '<a_116><b_161><c_60>', '<a_243><b_111><c_131>', '<a_131><b_25><c_60>', '<a_244><b_98><c_20>', '<a_108><b_152><c_66>', '<a_36><b_3><c_221>', '<a_108><b_152><c_182>', '<a_120><b_226><c_1>']",<a_218><b_34><c_242>
A5955,"['eSUN 3D 1.75mm PETG Green Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Green', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Neon Green', 'HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'SainSmart PETG-1KG1.75 PETG 3D Printers Filament, 1 kg/2.2 lb.', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', 'PolyMax PLA True Black - 1.75mm (0.75kg)', 'eSUN 1.75mm Silver ABS 3D Printer filament 1kg Spool (2.2lbs), Silver', '3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, 1KG 2.2LBS', 'Economy Pre-Assembly M5 T Nut for 20mm T-Slot/V-Slot Aluminum Extrusions (Pack of 25)']","3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[1697, 2952, 3104, 1897, 2518, 2205, 2522, 3045, 3090, 2962]",2117,"['<a_34><b_29><c_40><d_1>', '<a_15><b_33><c_22><d_2>', '<a_141><b_110><c_163><d_2>', '<a_234><b_142><c_160>', '<a_141><b_29><c_92>', '<a_15><b_33><c_211><d_1>', '<a_135><b_85><c_201>', '<a_34><b_207><c_36><d_2>', '<a_13><b_236><c_130>', '<a_165><b_224><c_116>']",<a_152><b_12><c_62><d_1>
A6211,"['Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder', 'PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters', 'MeltInk3D PLA-1K175RED05 Red PLA 3D Printer Filament &Oslash; 1.75mm, 1Kg (2.2 Lb), MADE in USA, Dimensional Accuracy: &plusmn; 0.05mm', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm']",ELEGOO 5 Sets 28BYJ-48 ULN2003 5V Stepper Motor + ULN2003 Driver Board for Arduino,"[1972, 2190, 3105, 1690]",2136,"['<a_233><b_219><c_31>', '<a_195><b_237><c_21><d_2>', '<a_135><b_215><c_69><d_2>', '<a_110><b_199><c_141>']",<a_229><b_88><c_74>
A318,"['Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box', 'Loctite 242 Threadlocker Blue 50 ml']","3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch","[57, 1064, 1092]",195,"['<a_26><b_243><c_170>', '<a_117><b_115><c_169>', '<a_1><b_105><c_124>']",<a_79><b_226><c_83>
A318,"['Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box', 'Loctite 242 Threadlocker Blue 50 ml', '3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch']",Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm,"[57, 1064, 1092, 195]",1093,"['<a_26><b_243><c_170>', '<a_117><b_115><c_169>', '<a_1><b_105><c_124>', '<a_79><b_226><c_83>']",<a_217><b_117><c_156>
A318,"['Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide', 'Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box', 'Loctite 242 Threadlocker Blue 50 ml', '3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch', 'Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm']","1 Mil Kapton Tape (Polyimide) - 1"" x 36 yds","[57, 1064, 1092, 195, 1093]",1094,"['<a_26><b_243><c_170>', '<a_117><b_115><c_169>', '<a_1><b_105><c_124>', '<a_79><b_226><c_83>', '<a_217><b_117><c_156>']",<a_222><b_13><c_167><d_1>
A668,"['Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket', 'Glarks 122Pcs 2.54mm Pitch DIP IC Sockets Solder Type Adaptor Assortment Kit (6/8/14/16/18/24/28/40 Pins)', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'JYE DSO 138 DIY KIT (13801K) Open Source']",Red Devil Available 3332 Steel Wool Multi-Grade Pack,"[1748, 1749, 68, 1458]",1068,"['<a_36><b_52><c_174>', '<a_178><b_76><c_230>', '<a_236><b_86><c_64>', '<a_74><b_99><c_213>']",<a_190><b_226><c_29><d_2>
A875,"['Homdox Portable pH Tester High Accuracy Handheld pH Meter Red with 2xpH Buffer Powders', 'LEE PRECISION Lead Ladle', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C250B-50 Blue-Kote WR Pocket Screws 2-1/2-Inch, 8 Coarse, Washer-Head, 50-Count', 'Kreg SML-C250B-50 Blue-Kote WR Pocket Screws 2-1/2-Inch, 8 Coarse, Washer-Head, 50-Count', 'Kreg SML-C150B-100 Blue-Kote WR Pocket Screws - 1-1/2-Inch, 100 pack', 'Hornady 050080 Digital Caliper']","Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)","[1990, 1991, 265, 1988, 1988, 703, 1583]",125,"['<a_239><b_205><c_50>', '<a_40><b_70><c_8>', '<a_2><b_220><c_205><d_2>', '<a_98><b_11><c_179>', '<a_98><b_11><c_179>', '<a_215><b_32><c_161>', '<a_155><b_219><c_51>']",<a_95><b_30><c_73>
